heart_rate,burned_calories,step,step_frequency,speed,m_speed,distance,m_activity,m_ambience,m_light,w_light,m_ble,m_screen_use,m_usage_stats,m_charging
0.0,0.0,0.0,0.0,0.0,0.42616346,0.0,3,152,0.031573106,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.42616346,0.0,3,152,0.0345753,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.38361388,0.0,3,152,0.035557862,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.3727178,0.0,3,152,0.036531612,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.38361388,0.0,3,152,0.03749671,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.4213502,0.0,3,152,0.0384533,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.41104627,0.0,3,152,0.039401535,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.41371357,0.0,3,152,0.040341564,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.3996837,0.0,3,160,0.04127352,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.3996837,0.0,3,160,0.042197548,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.38701993,0.0,3,152,0.043113776,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.4213502,0.0,3,152,0.044022337,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.46033666,0.0,3,160,0.055189814,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.4163181,0.0,3,160,0.06531501,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.3996837,0.0,3,152,0.074575976,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.41371357,0.0,3,152,0.083108716,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.4083131,0.0,3,154,0.091019444,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.4330123,0.0,3,154,0.09839273,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.41104627,0.0,3,152,0.10529698,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.4213502,0.0,3,152,0.111788295,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.4213502,0.0,3,213,0.11791331,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.41104627,0.0,3,213,0.12371116,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.42616346,0.0,3,160,0.12371116,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.423783,0.0,3,160,0.12371116,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.4083131,0.0,3,152,0.12371116,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.396651,0.0,3,152,0.12371116,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.39353284,0.0,3,152,0.12371116,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.41886276,0.0,3,152,0.12371116,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.37647027,0.0,3,163,0.12371116,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.38701993,0.0,3,163,0.12371116,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.41886276,0.0,3,152,0.12371116,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.37647027,0.0,3,152,0.12371116,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.33159032,0.0,3,138,0.14811198,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.35628954,0.0,3,138,0.16802265,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.3068911,0.0,3,160,0.18484163,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.3068911,0.0,3,160,0.19940127,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.33699077,0.0,3,160,0.21223731,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.283908,0.0,3,160,0.22371499,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.2997475,0.0,3,159,0.23409447,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.283908,0.0,3,159,0.24356769,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.2750483,0.0,3,159,0.25228027,0.0,0,0,0.20730373,1
0.0,0.0,0.0,0.0,0.0,0.2750483,0.0,3,159,0.26034534,0.0,0,0,0.20730373,1
0.0,0.0,0.0,0.0,0.0,0.3259128,0.0,3,160,0.31708252,0.0,0,0,0.20730373,1
0.0,0.0,0.0,0.0,0.0,0.31992823,0.0,3,160,0.3541563,0.0,0,0,0.20730373,1
0.0,0.0,0.0,0.0,0.0,0.34214,0.0,3,160,0.38174212,0.0,0,0,0.20730373,1
0.0,0.0,0.0,0.0,0.0,0.33699077,0.0,3,160,0.40371993,0.0,0,0,0.20730373,1
0.0,0.0,0.0,0.0,0.0,0.33159032,0.0,3,160,0.42198908,0.0,0,0,0.20730373,1
0.0,0.0,0.0,0.0,0.0,0.3136015,0.0,3,160,0.43762234,0.0,0,0,0.20730373,1
0.0,0.0,0.0,0.0,0.0,0.3136015,0.0,3,16,0.45128533,0.0,0,0,0.20730373,1
0.0,0.0,0.0,0.0,0.0,0.33159032,0.0,3,16,0.46341953,0.0,0,0,0.20730373,1
0.0,0.0,0.0,0.0,0.0,0.2654172,0.0,3,160,0.47433287,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.31992823,0.0,3,160,0.48424876,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.3136015,0.0,3,159,0.48080578,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.3068911,0.0,3,159,0.47725004,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.283908,0.0,3,160,0.47357386,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.3136015,0.0,3,160,0.46976888,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.24320544,0.0,3,160,0.46582565,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.2750483,0.0,3,160,0.46173382,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.2654172,0.0,3,239,0.4574817,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.3136015,0.0,3,239,0.45305625,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.31992823,0.0,3,16,0.44844273,0.0,1,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.29211083,0.0,3,16,0.44362444,0.0,1,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.44356197,0.0,3,160,0.4487695,0.0,1,1,0.0,0
0.0,0.0,0.0,0.0,0.0,0.25486755,0.0,3,160,0.4536818,0.0,1,1,0.0,0
0.0,0.0,0.0,0.0,0.0,0.1983255,0.0,3,160,0.4583814,0.0,1,1,0.0,0
0.0,0.0,0.0,0.0,0.0,0.31992823,0.0,3,160,0.462886,0.0,1,1,0.0,0
0.0,0.0,0.0,0.0,0.0,0.3259128,0.0,3,159,0.46721113,0.0,1,1,0.0,0
0.0,0.0,0.0,0.0,0.0,0.2997475,0.0,3,159,0.47137052,0.0,1,1,0.0,0
0.0,0.0,0.0,0.0,0.0,0.283908,0.0,3,152,0.47537646,0.0,1,1,0.0,0
0.0,0.0,0.0,0.0,0.0,0.24320544,0.0,3,152,0.47923982,0.0,1,1,0.0,0
0.0,0.0,0.0,0.0,0.0,0.23016833,0.0,3,152,0.48297042,0.0,1,1,0.271522,0
0.0,0.0,0.0,0.0,0.0,0.40551072,0.0,3,152,0.48657706,0.0,1,1,0.271522,0
0.0,0.0,0.0,0.0,0.0,0.37647027,0.0,3,159,0.48941147,0.0,1,1,0.271522,0
0.0,0.0,0.0,0.0,0.0,0.3136015,0.0,3,159,0.49217376,0.0,1,1,0.271522,0
