heart_rate,burned_calories,step,step_frequency,speed,m_speed,distance,m_activity,m_ambience,m_light,w_light,m_ble,m_screen_use,m_usage_stats,m_charging
0.0,0.0,0.0,0.0,0.0,0.3727178,0.0,3,0,0.031573106,0.0,0,0,0.47609043,1
0.0,0.0,0.0,0.0,0.0,0.34706023,0.0,3,0,0.0345753,0.1945357,0,0,0.47609043,1
0.0,0.0,0.0,0.0,0.0,0.33159032,0.0,3,0,0.035557862,0.1945357,0,0,0.47609043,1
0.0,0.0,0.0,0.0,0.0,0.33159032,0.0,3,0,0.036531612,0.1945357,0,0,0.47609043,1
0.0,0.0,0.0,0.0,0.0,0.29211083,0.0,3,0,0.03749671,0.1945357,0,0,0.47609043,1
0.0,0.0,0.0,0.0,0.0,0.33159032,0.0,3,0,0.0384533,0.1945357,0,0,0.47609043,1
0.0,0.0,0.0,0.0,0.0,0.34214,0.0,3,0,0.039401535,0.1945357,0,0,0.47609043,1
0.0,0.0,0.0,0.0,0.0,0.36480817,0.0,3,0,0.040341564,0.0,0,0,0.47609043,1
0.0,0.0,0.0,0.0,0.0,0.34706023,0.0,3,0,0.04127352,0.13601553,0,0,0.47609043,1
0.0,0.0,0.0,0.0,0.0,0.36063078,0.0,3,0,0.042197548,0.1945357,0,0,0.47609043,1
0.0,0.0,0.0,0.0,0.0,0.36480817,0.0,3,0,0.043113776,0.1945357,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.37647027,0.0,3,0,0.044022337,0.1945357,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.36480817,0.0,3,0,0.055189814,0.1945357,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.37647027,0.0,3,0,0.06531501,0.1945357,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.38009968,0.0,3,0,0.074575976,0.1945357,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.33159032,0.0,3,0,0.083108716,0.1945357,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.33699077,0.0,3,0,0.091019444,0.1945357,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.37647027,0.0,3,0,0.09839273,0.1945357,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.35177106,0.0,3,0,0.10529698,0.1945357,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.36883363,0.0,3,0,0.111788295,0.1945357,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.35177106,0.0,3,0,0.11791331,0.26979238,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.3136015,0.0,3,0,0.12371116,0.26979238,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.33159032,0.0,3,0,0.12371116,0.26979238,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.36883363,0.0,3,0,0.12371116,0.26979238,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.34214,0.0,3,0,0.12371116,0.26979238,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.33699077,0.0,3,0,0.12371116,0.26979238,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.35628954,0.0,3,0,0.12371116,0.26979238,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.33699077,0.0,3,0,0.12371116,0.26979238,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.35177106,0.0,3,0,0.12371116,0.26979238,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.36480817,0.0,3,0,0.12371116,0.26979238,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.40263557,0.0,3,0,0.12371116,0.31381473,1,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.33699077,0.0,3,0,0.12371116,0.31381473,1,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.35628954,0.0,3,0,0.14811198,0.31381473,1,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.39032426,0.0,3,0,0.16802265,0.31381473,1,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.1983255,0.0,3,0,0.18484163,0.31381473,1,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.41371357,0.0,3,0,0.19940127,0.31381473,1,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.33159032,0.0,3,0,0.21223731,0.31381473,1,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.36480817,0.0,3,0,0.22371499,0.31381473,1,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.283908,0.0,3,0,0.23409447,0.38601282,1,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.2997475,0.0,3,0,0.24356769,0.31381473,1,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.2654172,0.0,3,0,0.25228027,0.31381473,0,0,0.9562898,1
0.0,0.0,0.0,0.0,0.0,0.31992823,0.0,3,0,0.26034534,0.34504905,0,0,0.9562898,1
0.0,0.0,0.0,0.0,0.0,0.31992823,0.0,3,0,0.31708252,0.34504905,0,0,0.9562898,1
0.0,0.0,0.0,0.0,0.0,0.2997475,0.0,3,0,0.3541563,0.34504905,0,0,0.9562898,1
0.0,0.0,0.0,0.0,0.0,0.2997475,0.0,3,0,0.38174212,0.34504905,0,0,0.9562898,1
0.0,0.0,0.0,0.0,0.0,0.34214,0.0,3,0,0.40371993,0.34504905,0,0,0.9562898,1
0.0,0.0,0.0,0.0,0.0,0.2997475,0.0,3,0,0.42198908,0.3558076,0,0,0.9562898,1
0.0,0.0,0.0,0.0,0.0,0.31992823,0.0,3,0,0.43762234,0.36559552,0,0,0.9562898,1
0.0,0.0,0.0,0.0,0.0,0.29211083,0.0,3,0,0.45128533,0.36559552,0,0,0.9562898,1
0.0,0.0,0.0,0.0,0.0,0.33159032,0.0,3,0,0.46341953,0.36559552,0,0,0.9562898,1
0.0,0.0,0.0,0.0,0.0,0.3259128,0.0,3,0,0.47433287,0.36559552,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.31992823,0.0,3,0,0.48424876,0.38601282,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.33699077,0.0,3,0,0.48080578,0.38601282,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.2997475,0.0,3,0,0.47725004,0.38601282,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.3259128,0.0,3,0,0.47357386,0.38601282,0,0,0.0,1
0.0,0.0,0.038726408,0.0022591134,0.0018579406,0.3068911,0.03205052,3,0,0.46976888,0.38601282,0,0,0.0,1
0.0,0.0,0.070368186,0.004508872,0.003709688,0.3259128,0.05912965,3,0,0.46582565,0.38601282,0,0,0.0,1
0.0,0.0,0.09712093,0.0067493534,0.0055552837,0.3136015,0.082574524,3,0,0.46173382,0.38601282,0,0,0.0,1
0.0,0.0,0.12029521,0.008980634,0.0073947683,0.33699077,0.10324621,3,0,0.4574817,0.38601282,0,0,0.0,1
0.0,0.0,0.14073637,0.011202788,0.009228182,0.2997475,0.12173192,3,0,0.45305625,0.38601282,0,0,0.0,1
0.0,0.0,0.15902162,0.013415891,0.011055565,0.33159032,0.13845007,3,0,0.44844273,0.38601282,0,0,0.0,1
0.0,0.0,0.17556264,0.015620016,0.012876957,0.34214,0.1537094,3,0,0.44362444,0.38601282,0,0,0.0,1
0.0,0.0,0.1906634,0.017815234,0.014692397,0.2750483,0.16774416,3,0,0.4487695,0.4031916,0,0,0.0,1
0.0,0.0,0.20455475,0.02000162,0.016501922,0.2750483,0.1807364,3,0,0.4536818,0.4031916,0,0,0.0,1
0.0,0.0,0.21741614,0.022179242,0.018305574,0.21538806,0.19283034,3,0,0.4583814,0.4031916,0,0,0.0,1
0.0,0.0,0.2293898,0.02434817,0.020103388,0.3136015,0.20414221,3,0,0.462886,0.4031916,0,0,0.0,1
0.0,0.0,0.24059042,0.026508475,0.021895403,0.34706023,0.21476704,3,0,0.46721113,0.34504905,0,0,0.0,0
0.0,0.0,0.25111178,0.028660225,0.023681657,0.4213502,0.22478354,3,0,0.47137052,0.34504905,0,0,0.0,0
0.0,0.0,0.2610316,0.030803485,0.025462184,0.48776904,0.2342576,3,0,0.47537646,0.34504905,0,1,0.0,0
0.0,0.0,0.27041492,0.032938324,0.027237024,0.45502263,0.24324496,3,0,0.47923982,0.34504905,0,1,0.0,0
0.0,0.0,0.2793168,0.03506481,0.029006211,0.2654172,0.2517932,3,0,0.48297042,0.34504905,1,1,0.78328043,0
0.0,0.0,0.28778434,0.037183,0.030769782,0.3068911,0.25994328,3,0,0.48657706,0.34504905,1,1,0.78328043,0
0.0,0.0,0.29585785,0.03929297,0.032527775,0.3136015,0.26773056,3,0,0.48941147,0.31381473,1,1,0.78328043,0
0.0,0.0,0.30357242,0.041394774,0.03428022,0.3068911,0.27518603,3,0,0.49217376,0.34504905,1,1,0.78328043,0
0.0,0.0,0.3109586,0.04348848,0.036027152,0.34214,0.2823368,3,0,0.4948675,0.34504905,1,1,0.78328043,0
0.0,0.0,0.31804323,0.04557415,0.03776861,0.34214,0.2892068,3,0,0.497496,0.34504905,1,1,0.78328043,0
0.0,0.0,0.32484996,0.047651842,0.039504625,0.31992823,0.29581726,3,0,0.5000624,0.34504905,1,1,0.78328043,0
0.0,0.0,0.33139977,0.04972162,0.041235235,0.35177106,0.30218706,3,0,0.50256956,0.34504905,1,1,0.78328043,0
0.0,0.0,0.33771136,0.051783543,0.042960465,0.33159032,0.3083331,3,0,0.5050201,0.34504905,1,1,0.78328043,0
0.0,0.0,0.3438014,0.05383767,0.044680357,0.36480817,0.31427062,3,0,0.5074165,0.34504905,1,1,0.78328043,0
0.0,0.0,0.349685,0.05588406,0.046394944,0.33699077,0.32001323,3,0,0.5097612,0.34504905,0,0,0.38085666,0
0.0,0.0,0.35537568,0.05792277,0.048104253,0.31992823,0.32557338,3,0,0.51205635,0.34504905,0,0,0.38085666,0
0.0,0.0,0.36088562,0.05995386,0.049808316,0.34018776,0.3309623,3,0,0.5143277,0.34504905,0,0,0.38085666,0
0.0,0.0,0.36622602,0.061977386,0.05150717,0.3573066,0.3361902,3,0,0.51655257,0.34504905,0,0,0.38085666,0
0.0,0.0,0.371407,0.0639934,0.053200845,0.37212902,0.34126645,3,0,0.5187327,0.34504905,0,0,0.38085666,0
0.0,0.0,0.37643775,0.06600197,0.054889373,0.38519892,0.34619957,3,0,0.52087,0.34504905,0,0,0.38085666,0
0.0,0.0,0.3813268,0.06800313,0.056572784,0.39688727,0.35099742,3,0,0.52296597,0.34504905,0,0,0.38085666,0
0.0,0.0,0.38608187,0.06999695,0.05825111,0.40745836,0.35566723,3,0,0.52502227,0.34504905,0,0,0.38085666,0
0.0,0.0,0.39071012,0.07198349,0.059924375,0.4171073,0.3602157,3,0,0.52704036,0.34504905,0,0,0.38085666,0
0.0,0.0,0.39521816,0.073962785,0.061592624,0.42598218,0.36464888,3,0,0.5290216,0.34504905,0,0,0.38085666,0
0.0,0.0,0.39961204,0.075934894,0.06325587,0.43419796,0.36897254,3,0,0.53096735,0.34504905,0,0,0.25076059,0
0.0,0.0,0.40389743,0.07789987,0.06491416,0.44184583,0.37319192,3,0,0.5328788,0.34504905,0,0,0.25076059,0
0.0,0.0,0.40807953,0.079857774,0.06656751,0.4489993,0.37731197,3,0,0.53201324,0.34504905,0,0,0.25076059,0
0.0,0.0,0.41216323,0.08180864,0.06821595,0.45571834,0.38133726,3,0,0.5311407,0.31381473,0,0,0.25076059,0
0.0,0.0,0.41615304,0.08375253,0.06985952,0.4620528,0.38527203,3,0,0.53026104,0.31381473,0,1,0.25076059,0
0.0,0.0,0.0,0.0,0.0,0.12160272,0.0,3,0,0.52937424,0.31381473,0,1,0.25076059,0
0.0,0.0,0.0,0.0,0.0,0.283908,0.0,3,0,0.5284801,0.31381473,0,1,0.25076059,0
0.0,0.0,0.0,0.0,0.0,0.07672278,0.0,3,0,0.52757853,0.31381473,0,1,0.25076059,0
0.0,0.0,0.0,0.0,0.0,0.15344556,0.0,3,0,0.52666944,0.31381473,0,1,0.25076059,0
0.0,0.0,0.0,0.0,0.0,0.34214,0.0,3,0,0.5257527,0.31381473,0,1,0.25076059,0
0.0,0.0,0.0,0.0,0.0,0.23016833,0.0,3,0,0.52482814,0.31381473,1,1,0.81896,0
0.0,0.0,0.0,0.0,0.0,0.36883363,0.0,3,0,0.5238956,0.31381473,1,1,0.81896,0
0.0,0.0,0.0,0.0,0.0,0.38009968,0.0,3,0,0.52624404,0.31381473,1,0,0.81896,0
84.0,0.0,0.0,0.0,0.0,0.3727178,0.0,3,0,0.5285427,0.31381473,1,0,0.81896,0
80.0,0.0,0.0,0.0,0.0,0.37284085,0.0,3,0,0.5307937,0.26979238,1,0,0.81896,0
83.0,0.0,0.0,0.0,0.0,0.37296376,0.0,3,0,0.53299904,0.4031916,1,0,0.81896,0
86.0,0.22089344,0.7322926,0.4074014,0.35153177,0.37308654,0.6979417,3,0,0.5351605,0.38601282,1,0,0.81896,0
88.0,0.09642791,0.5586336,0.18281074,0.14425555,0.37320918,0.51330745,3,0,0.53727967,0.1945357,1,0,0.81896,0
91.0,0.0,0.0,0.0,0.0,0.3733317,0.0,3,0,0.5393583,0.1945357,1,0,0.81896,0
80.0,0.0,0.0,0.0,0.0,0.37345406,0.0,3,0,0.5413979,0.26979238,1,0,0.81896,0
75.0,0.0,0.0,0.0,0.0,0.3735763,0.0,3,0,0.54339993,0.1945357,0,0,0.026262322,0
92.0,0.0,0.0,0.0,0.0,0.3736984,0.0,3,0,0.54536563,0.0,0,0,0.026262322,0
96.0,0.13790743,0.551549,0.17630388,0.14760199,0.3738204,0.51763076,3,0,0.5353174,0.1945357,0,0,0.026262322,0
95.0,0.15254422,0.6358086,0.26656327,0.22190773,0.37394223,0.597844,3,0,0.52424353,0.0,0,0,0.026262322,0
100.0,0.1920962,0.72711164,0.39877716,0.32173303,0.37406394,0.67768294,3,0,0.5119105,0.26979238,0,0,0.026262322,0
95.0,0.05409408,0.41615304,0.08375253,0.06403202,0.3741855,0.3709585,3,0,0.4979948,0.0,0,0,0.026262322,0
101.0,0.1288413,0.6068165,0.23223716,0.1789294,0.37430692,0.5546685,3,0,0.4820297,0.34504905,0,0,0.026262322,0
92.0,0.0,0.0,0.0,0.0,0.37442824,0.0,3,0,0.4633054,0.8406586,0,0,0.026262322,0
92.0,0.0,0.0,0.0,0.0,0.3745494,0.0,0,0,0.44066486,0.6994823,0,0,0.026262322,0
86.0,0.0,0.0,0.0,0.0,0.37467045,0.0,0,0,0.41202453,0.7727324,0,0,0.026262322,0
84.0,0.0,0.0,0.0,0.0,0.37479132,0.0,0,0,0.37301135,0.6923368,0,0,0.0,0
91.0,0.0,0.0,0.0,0.0,0.3749121,0.0,0,0,0.3115289,0.61708015,0,0,0.0,0
96.0,0.0,0.0,0.0,0.0,0.37503275,0.0,0,0,0.44655728,0.6192736,0,0,0.0,0
91.0,0.0,0.0,0.0,0.0,0.37515327,0.0,0,0,0.504912,0.57633156,0,0,0.0,0
88.0,0.0,0.0,0.0,0.0,0.37527364,0.0,0,0,0.54266036,0.93590647,0,0,0.0,0
98.0,0.0,0.0,0.0,0.0,0.3753939,0.0,0,0,0.5706163,0.5482752,0,0,0.0,0
