heart_rate,burned_calories,step,step_frequency,speed,m_speed,distance,m_activity,m_ambience,m_light,w_light,m_ble,m_screen_use,m_usage_stats,m_charging
0.0,0.0,0.3318935,0.04988051,0.040822443,0.29549387,0.30068684,3,0,0.031573106,0.0,0,0,0.0,0
0.0,0.0,0.33675516,0.051466834,0.04213285,0.29517528,0.3054093,3,0,0.0345753,0.0,0,0,0.0,0
0.0,0.0,0.3414843,0.05304854,0.043440174,0.2948558,0.3100077,3,0,0.035557862,0.0,0,0,0.0,0
0.0,0.0,0.34608802,0.054625656,0.04474443,0.29453537,0.3144883,3,0,0.036531612,0.0,0,0,0.0,0
0.0,0.0,0.35057274,0.056198206,0.04604563,0.29421404,0.31885704,3,0,0.03749671,0.0,0,0,0.0,0
0.0,0.0,0.3549445,0.057766218,0.04734379,0.29389176,0.3231194,3,0,0.0384533,0.0,0,0,0.0,0
0.0,0.0,0.35920882,0.05932972,0.04863892,0.29356852,0.32728037,3,0,0.039401535,0.0,0,0,0.0,0
0.0,0.0,0.36337087,0.060888734,0.049931042,0.29324433,0.3313447,3,0,0.040341564,0.0,0,0,0.0,0
0.0,0.0,0.36743543,0.062443286,0.051220167,0.29291922,0.33531678,3,0,0.04127352,0.0,0,0,0.0,0
0.0,0.0,0.371407,0.0639934,0.052506305,0.29259315,0.33920068,3,0,0.042197548,0.0,0,0,0.0,0
0.0,0.0,0.37528968,0.065539114,0.05378947,0.2922661,0.34300026,3,0,0.043113776,0.0,0,0,0.0,0
0.0,0.0,0.37908742,0.06708044,0.05506968,0.29193807,0.3467191,3,0,0.044022337,0.0,0,0,0.0,0
0.0,0.0,0.38280383,0.068617396,0.05634695,0.29160908,0.35036054,3,0,0.055189814,0.0,0,0,0.0,0
0.0,0.0,0.3864423,0.070150025,0.057621285,0.2912791,0.35392773,3,0,0.06531501,0.0,0,0,0.0,0
0.0,0.0,0.39000607,0.07167834,0.058892705,0.29094815,0.35742366,3,0,0.074575976,0.0,0,0,0.0,0
0.0,0.0,0.39349812,0.07320237,0.06016122,0.2906162,0.36085114,3,0,0.083108716,0.0,0,0,0.0,0
0.0,0.0,0.3969213,0.07472213,0.061426852,0.29028326,0.36421275,3,0,0.091019444,0.0,0,0,0.0,0
0.0,0.0,0.40027824,0.07623766,0.0626896,0.28994933,0.367511,3,0,0.09839273,0.0,0,0,0.0,0
0.0,0.0,0.40357152,0.07774898,0.06394949,0.28961435,0.37074825,3,0,0.10529698,0.0,0,0,0.0,0
0.0,0.0,0.40680343,0.079256095,0.06520652,0.28927836,0.3739267,3,0,0.111788295,0.0,0,0,0.0,0
0.0,0.0,0.40997627,0.08075904,0.06646072,0.28894138,0.37704843,3,0,0.11791331,0.0,0,0,0.0,0
0.0,0.0,0.41309214,0.082257845,0.0677121,0.28860334,0.38011545,3,0,0.12371116,0.0,0,0,0.0,0
0.0,0.0,0.41615304,0.08375253,0.06896066,0.28826427,0.38312963,3,0,0.12371116,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.28792417,0.0,3,0,0.12371116,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.287583,0.0,3,0,0.12371116,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.2872408,0.0,3,0,0.12371116,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.2868975,0.0,3,0,0.12371116,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.28655317,0.0,3,0,0.12371116,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.28620777,0.0,3,0,0.12371116,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.28586125,0.0,3,0,0.12371116,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.28551367,0.0,3,0,0.12371116,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.28516498,0.0,3,0,0.12371116,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.28481522,0.0,3,0,0.14811198,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.28446433,0.0,3,0,0.16802265,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.2841123,0.0,3,0,0.18484163,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.28375918,0.0,3,0,0.19940127,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.28340492,0.0,3,0,0.21223731,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.28304952,0.0,3,0,0.22371499,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.282693,0.0,3,0,0.23409447,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.28233528,0.0,3,0,0.24356769,0.0,0,0,0.0,0
