heart_rate,burned_calories,step,step_frequency,speed,m_speed,distance,m_activity,m_ambience,m_light,w_light,m_ble,m_screen_use,m_usage_stats,m_charging
0.0,0.0,0.0,0.0,0.0,0.35177106,0.0,3,213,0.36852577,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.34214,0.0,3,213,0.37334883,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.31992823,0.0,3,213,0.37796673,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.33159032,0.0,3,213,0.38239622,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.3727178,0.0,3,219,0.38665202,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.34706023,0.0,3,219,0.3907473,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.37647027,0.0,3,213,0.3946937,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.36063078,0.0,3,213,0.3985017,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.3996837,0.0,3,213,0.40223405,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.35628954,0.0,3,213,0.4058424,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.2654172,0.0,3,213,0.40933463,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.36063078,0.0,3,213,0.41271803,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.3136015,0.0,3,213,0.4159992,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.29211083,0.0,3,213,0.4191841,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.3136015,0.0,3,213,0.42227823,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.2750483,0.0,3,213,0.4252866,0.0,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.3136015,0.0,3,213,0.42821386,0.03781651,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.33699077,0.0,3,213,0.43106428,0.065809645,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.283908,0.0,3,213,0.43345505,0.08804467,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.3136015,0.0,3,213,0.4357943,0.10649103,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.3259128,0.0,3,213,0.4380842,0.12225379,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.2997475,0.0,3,213,0.4403268,0.13601553,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.38009968,0.0,3,213,0.44252402,0.14822754,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.33159032,0.0,3,213,0.44467765,0.1592038,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.36883363,0.0,3,213,0.44678938,0.16917157,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.29211083,0.0,3,213,0.44886085,0.17830068,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.36063078,0.0,3,213,0.45089352,0.18672135,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.35628954,0.0,3,213,0.45288885,0.1945357,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.36883363,0.0,3,219,0.45493588,0.1945357,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.34214,0.0,3,219,0.456945,0.1945357,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.33159032,0.0,3,213,0.45891765,0.1945357,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.34214,0.0,3,213,0.4608551,0.1945357,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.2750483,0.0,3,213,0.46275857,0.1945357,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.3727178,0.0,3,213,0.46462926,0.1945357,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.3068911,0.0,3,213,0.46646824,0.1945357,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.33699077,0.0,3,213,0.46827662,0.26979238,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.36063078,0.0,3,213,0.47005534,0.26979238,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.2654172,0.0,3,213,0.4718054,0.26979238,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.23016833,0.0,3,213,0.47305563,0.26979238,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.35177106,0.0,3,213,0.47429162,0.26979238,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.33159032,0.0,3,213,0.4755137,0.26979238,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.283908,0.0,3,213,0.47672218,0.26979238,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.3136015,0.0,3,213,0.47791734,0.26979238,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.34214,0.0,3,213,0.4790995,0.26979238,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.31992823,0.0,3,213,0.48026893,0.26979238,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.38009968,0.0,3,213,0.4814259,0.26979238,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.34214,0.0,3,213,0.48257068,0.26979238,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.3259128,0.0,3,213,0.4837035,0.26979238,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.35628954,0.0,3,213,0.48484957,0.26979238,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.3727178,0.0,3,213,0.4859837,0.26979238,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.41371357,0.0,3,213,0.4871061,0.26979238,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.36480817,0.0,3,213,0.48821703,0.26979238,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.36063078,0.0,3,180,0.48931667,0.26979238,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.31992823,0.0,3,180,0.49040532,0.26979238,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.2997475,0.0,3,213,0.49148312,0.31381473,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.2750483,0.0,3,213,0.49255037,0.31381473,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.36480817,0.0,3,213,0.49360722,0.31381473,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.39353284,0.0,3,213,0.49465388,0.31381473,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.41886276,0.0,3,213,0.49538887,0.31381473,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.3068911,0.0,3,213,0.49611893,0.31381473,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.3727178,0.0,3,213,0.49684414,0.31381473,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.33159032,0.0,3,213,0.4975645,0.31381473,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.36883363,0.0,3,213,0.49828014,0.31381473,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.3996837,0.0,3,213,0.49899107,0.31381473,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.40263557,0.0,3,213,0.4996974,0.31381473,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.40263557,0.0,3,213,0.5003992,0.31381473,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.37647027,0.0,3,213,0.5010964,0.31381473,0,0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.38701993,0.0,3,213,0.5017892,0.31381473,0,0,0.0,1
